sales_document,sales_item,document_date,posting_date,company_code,sales_org,distribution_channel,division,plant,customer_id,product_id,quantity,uom,net_price_usd,discount_pct,net_value_usd,tax_rate,gross_value_usd,currency,status
7000000061,194,2025-02-25,2025-03-01,US00,US01,20,1,USC1,C00050,P00015,4,EA,11.16,0.02,43.75,0.08,47.25,USD,Delivered
7000000061,195,2024-04-13,2024-04-13,US00,US01,20,1,USC1,C00043,P00013,10,EA,10.86,0.15,92.31,0.05,96.93,USD,Delivered
7000000062,196,2024-09-10,2024-09-13,US00,US01,20,1,USW1,C00050,P00003,20,EA,11.02,0.0,220.4,0.07,235.83,USD,Billed
7000000062,197,2024-08-14,2024-08-18,US00,US01,20,2,USC1,C00075,P00015,10,EA,11.16,0.03,108.25,0.065,115.29,USD,Delivered
7000000062,198,2024-04-21,2024-04-24,US00,US01,10,2,USC1,C00051,P00014,4,EA,7.66,0.14,26.35,0.065,28.06,USD,Open
7000000063,199,2025-05-24,2025-05-27,US00,US01,10,2,USC1,C00043,P00012,6,EA,11.35,0.07,63.33,0.065,67.45,USD,Open
7000000063,200,2025-04-17,2025-04-19,US00,US01,20,1,USE1,C00003,P00012,4,EA,11.35,0.2,36.32,0.07,38.86,USD,Open
7000000063,201,2024-04-08,2024-04-10,US00,US01,10,1,USE1,C00063,P00002,1,EA,1.57,0.08,1.44,0.065,1.53,USD,Billed
7000000064,202,2024-06-01,2024-06-01,US00,US01,10,2,USC1,C00038,P00009,8,EA,3.2,0.2,20.48,0.05,21.5,USD,Billed
7000000064,203,2024-12-03,2024-12-06,US00,US01,10,1,USE1,C00077,P00003,15,EA,11.02,0.09,150.42,0.08,162.45,USD,Delivered
7000000064,204,2024-06-11,2024-06-14,US00,US01,20,1,USW1,C00080,P00014,6,EA,7.66,0.03,44.58,0.065,47.48,USD,Open
7000000065,205,2024-06-09,2024-06-12,US00,US01,20,2,USE1,C00031,P00014,15,EA,7.66,0.08,105.71,0.08,114.17,USD,Delivered
7000000065,206,2025-08-02,2025-08-06,US00,US01,20,1,USW1,C00031,P00008,1,EA,7.1,0.1,6.39,0.07,6.84,USD,Delivered
7000000065,207,2025-02-01,2025-02-01,US00,US01,20,2,USW1,C00074,P00010,15,EA,11.67,0.13,152.29,0.08,164.47,USD,Delivered
7000000066,208,2024-10-03,2024-10-05,US00,US01,10,1,USC1,C00068,P00006,4,EA,4.57,0.0,18.28,0.08,19.74,USD,Billed
7000000066,209,2025-05-18,2025-05-18,US00,US01,20,2,USC1,C00033,P00014,5,EA,7.66,0.07,35.62,0.05,37.4,USD,Billed
7000000066,210,2025-01-26,2025-01-30,US00,US01,20,1,USE1,C00067,P00012,3,EA,11.35,0.09,30.99,0.05,32.54,USD,Open
7000000067,211,2024-05-14,2024-05-14,US00,US01,10,2,USE1,C00058,P00003,6,EA,11.02,0.09,60.17,0.09,65.59,USD,Billed
7000000067,212,2024-07-13,2024-07-17,US00,US01,10,2,USE1,C00058,P00013,1,EA,10.86,0.08,9.99,0.07,10.69,USD,Open
7000000067,213,2025-02-04,2025-02-06,US00,US01,10,2,USE1,C00065,P00010,1,EA,11.67,0.14,10.04,0.07,10.74,USD,Open
7000000068,214,2025-10-01,2025-10-04,US00,US01,20,1,USC1,C00029,P00008,20,EA,7.1,0.14,122.12,0.05,128.23,USD,Delivered
7000000068,215,2024-02-02,2024-02-02,US00,US01,10,1,USW1,C00043,P00005,1,EA,8.36,0.0,8.36,0.065,8.9,USD,Open
7000000068,216,2025-04-04,2025-04-06,US00,US01,20,1,USE1,C00018,P00015,3,EA,11.16,0.02,32.81,0.08,35.43,USD,Billed
7000000069,217,2025-04-14,2025-04-14,US00,US01,10,2,USE1,C00033,P00001,12,EA,6.55,0.11,69.95,0.065,74.5,USD,Open
7000000069,218,2025-01-09,2025-01-09,US00,US01,10,1,USE1,C00031,P00006,6,EA,4.57,0.02,26.87,0.07,28.75,USD,Open
7000000069,219,2024-01-22,2024-01-26,US00,US01,10,1,USW1,C00080,P00008,2,EA,7.1,0.14,12.21,0.08,13.19,USD,Delivered
7000000070,220,2024-02-07,2024-02-11,US00,US01,10,1,USW1,C00069,P00010,1,EA,11.67,0.01,11.55,0.05,12.13,USD,Open
7000000070,221,2024-08-17,2024-08-20,US00,US01,20,1,USC1,C00001,P00015,2,EA,11.16,0.07,20.76,0.09,22.63,USD,Open
7000000070,222,2024-12-30,2024-12-30,US00,US01,20,1,USC1,C00024,P00008,3,EA,7.1,0.0,21.3,0.05,22.36,USD,Delivered
7000000071,223,2025-07-16,2025-07-18,US00,US01,10,2,USW1,C00065,P00014,5,EA,7.66,0.04,36.77,0.09,40.08,USD,Billed
7000000071,224,2025-03-13,2025-03-17,US00,US01,20,1,USW1,C00050,P00010,1,EA,11.67,0.14,10.04,0.07,10.74,USD,Billed
7000000071,225,2024-10-09,2024-10-11,US00,US01,10,2,USE1,C00045,P00013,1,EA,10.86,0.06,10.21,0.065,10.87,USD,Billed
7000000072,226,2024-01-27,2024-01-28,US00,US01,20,1,USC1,C00046,P00015,5,EA,11.16,0.04,53.57,0.09,58.39,USD,Open
7000000072,227,2024-08-13,2024-08-15,US00,US01,10,1,USC1,C00062,P00007,12,EA,6.82,0.13,71.2,0.065,75.83,USD,Open
7000000072,228,2024-10-03,2024-10-07,US00,US01,10,1,USE1,C00005,P00009,10,EA,3.2,0.07,29.76,0.07,31.84,USD,Billed
7000000073,229,2025-08-31,2025-08-31,US00,US01,20,2,USW1,C00041,P00004,8,EA,3.99,0.07,29.69,0.07,31.77,USD,Billed
7000000073,230,2024-10-10,2024-10-10,US00,US01,20,1,USC1,C00025,P00002,2,EA,1.57,0.01,3.11,0.07,3.33,USD,Open
7000000073,231,2025-04-25,2025-04-27,US00,US01,20,2,USW1,C00035,P00008,4,EA,7.1,0.15,24.14,0.05,25.35,USD,Delivered
7000000074,232,2025-03-28,2025-03-30,US00,US01,20,1,USW1,C00057,P00014,1,EA,7.66,0.11,6.82,0.08,7.37,USD,Delivered
7000000074,233,2025-10-20,2025-10-21,US00,US01,20,1,USC1,C00064,P00013,3,EA,10.86,0.05,30.95,0.07,33.12,USD,Open
7000000074,234,2025-05-30,2025-06-01,US00,US01,10,2,USW1,C00011,P00010,1,EA,11.67,0.09,10.62,0.08,11.47,USD,Billed
7000000075,235,2025-06-30,2025-07-04,US00,US01,20,2,USW1,C00011,P00003,6,EA,11.02,0.13,57.52,0.07,61.55,USD,Delivered
7000000075,236,2024-07-10,2024-07-10,US00,US01,20,2,USW1,C00055,P00013,1,EA,10.86,0.12,9.56,0.065,10.18,USD,Billed
7000000075,237,2024-02-18,2024-02-20,US00,US01,20,2,USC1,C00046,P00003,2,EA,11.02,0.12,19.4,0.09,21.15,USD,Billed
7000000076,238,2025-05-26,2025-05-27,US00,US01,20,1,USE1,C00010,P00011,8,EA,9.57,0.07,71.2,0.08,76.9,USD,Billed
7000000076,239,2024-01-17,2024-01-17,US00,US01,10,1,USE1,C00078,P00006,2,EA,4.57,0.1,8.23,0.08,8.89,USD,Billed
7000000076,240,2024-06-20,2024-06-24,US00,US01,20,1,USC1,C00047,P00012,4,EA,11.35,0.17,37.68,0.07,40.32,USD,Billed
7000000077,241,2024-08-07,2024-08-10,US00,US01,20,2,USE1,C00058,P00015,8,EA,11.16,0.07,83.03,0.07,88.84,USD,Delivered
7000000077,242,2024-06-06,2024-06-06,US00,US01,20,2,USW1,C00018,P00012,3,EA,11.35,0.05,32.35,0.09,35.26,USD,Delivered
7000000077,243,2025-04-21,2025-04-24,US00,US01,10,1,USC1,C00036,P00008,8,EA,7.1,0.16,47.71,0.065,50.81,USD,Billed
7000000078,244,2024-02-15,2024-02-15,US00,US01,20,1,USW1,C00064,P00002,2,EA,1.57,0.18,2.57,0.09,2.8,USD,Open
7000000078,245,2025-01-07,2025-01-07,US00,US01,20,2,USE1,C00058,P00013,10,EA,10.86,0.09,98.83,0.065,105.25,USD,Billed
7000000078,246,2025-06-01,2025-06-03,US00,US01,20,1,USC1,C00018,P00004,2,EA,3.99,0.06,7.5,0.05,7.88,USD,Open
7000000079,247,2024-04-08,2024-04-12,US00,US01,20,1,USC1,C00012,P00006,15,EA,4.57,0.09,62.38,0.07,66.75,USD,Delivered
7000000079,248,2024-02-06,2024-02-10,US00,US01,10,1,USW1,C00038,P00010,8,EA,11.67,0.06,87.76,0.07,93.9,USD,Delivered
7000000079,249,2024-10-06,2024-10-10,US00,US01,10,1,USE1,C00029,P00010,10,EA,11.67,0.17,96.86,0.05,101.7,USD,Open
7000000080,250,2024-12-14,2024-12-17,US00,US01,20,2,USC1,C00004,P00006,3,EA,4.57,0.03,13.3,0.07,14.23,USD,Billed
7000000080,251,2025-05-11,2025-05-15,US00,US01,10,2,USW1,C00079,P00013,8,EA,10.86,0.09,79.06,0.05,83.01,USD,Delivered
7000000080,252,2024-10-28,2024-10-29,US00,US01,20,2,USC1,C00062,P00003,5,EA,11.02,0.07,51.24,0.09,55.85,USD,Billed
7000000081,253,2024-06-29,2024-07-01,US00,US01,10,2,USW1,C00017,P00013,1,EA,10.86,0.07,10.1,0.07,10.81,USD,Delivered
7000000081,254,2025-08-29,2025-09-01,US00,US01,10,1,USE1,C00067,P00015,2,EA,11.16,0.18,18.3,0.07,19.58,USD,Open
7000000081,255,2024-04-08,2024-04-10,US00,US01,10,1,USW1,C00065,P00005,6,EA,8.36,0.03,48.66,0.05,51.09,USD,Billed
7000000082,256,2024-04-25,2024-04-29,US00,US01,10,2,USC1,C00021,P00011,10,EA,9.57,0.12,84.22,0.07,90.12,USD,Open
7000000082,257,2024-07-09,2024-07-09,US00,US01,10,2,USE1,C00011,P00002,12,EA,1.57,0.07,17.52,0.07,18.75,USD,Delivered
7000000082,258,2024-09-09,2024-09-13,US00,US01,10,1,USC1,C00039,P00003,3,EA,11.02,0.04,31.74,0.09,34.6,USD,Delivered
7000000083,259,2024-06-09,2024-06-10,US00,US01,20,1,USE1,C00020,P00015,1,EA,11.16,0.12,9.82,0.065,10.46,USD,Billed
7000000083,260,2024-09-12,2024-09-15,US00,US01,20,1,USC1,C00006,P00010,2,EA,11.67,0.14,20.07,0.09,21.88,USD,Open
7000000083,261,2024-11-18,2024-11-21,US00,US01,20,2,USC1,C00080,P00007,3,EA,6.82,0.08,18.82,0.05,19.76,USD,Open
7000000084,262,2024-05-07,2024-05-10,US00,US01,20,2,USW1,C00062,P00014,1,EA,7.66,0.09,6.97,0.065,7.42,USD,Billed
7000000084,263,2024-01-18,2024-01-22,US00,US01,20,2,USW1,C00008,P00004,3,EA,3.99,0.11,10.65,0.065,11.34,USD,Open
7000000084,264,2025-07-19,2025-07-23,US00,US01,10,2,USC1,C00027,P00014,1,EA,7.66,0.07,7.12,0.07,7.62,USD,Open
7000000085,265,2025-07-23,2025-07-26,US00,US01,10,2,USC1,C00045,P00008,10,EA,7.1,0.14,61.06,0.08,65.94,USD,Delivered
7000000085,266,2024-11-18,2024-11-19,US00,US01,10,2,USE1,C00014,P00015,1,EA,11.16,0.05,10.6,0.07,11.34,USD,Open
7000000085,267,2025-09-17,2025-09-21,US00,US01,10,1,USE1,C00058,P00009,5,EA,3.2,0.04,15.36,0.065,16.36,USD,Open
7000000086,268,2024-10-14,2024-10-18,US00,US01,20,1,USE1,C00050,P00003,5,EA,11.02,0.02,54.0,0.09,58.86,USD,Open
7000000086,269,2025-09-30,2025-10-03,US00,US01,10,1,USW1,C00074,P00006,15,EA,4.57,0.07,63.75,0.07,68.21,USD,Delivered
7000000086,270,2024-06-03,2024-06-06,US00,US01,20,2,USE1,C00060,P00009,10,EA,3.2,0.13,27.84,0.08,30.07,USD,Billed
7000000087,271,2025-05-04,2025-05-07,US00,US01,20,1,USE1,C00051,P00013,3,EA,10.86,0.09,29.65,0.09,32.32,USD,Delivered
7000000087,272,2025-01-20,2025-01-23,US00,US01,10,2,USW1,C00046,P00010,1,EA,11.67,0.15,9.92,0.05,10.42,USD,Delivered
7000000087,273,2024-04-13,2024-04-17,US00,US01,10,1,USW1,C00061,P00007,15,EA,6.82,0.03,99.23,0.07,106.18,USD,Billed
7000000088,274,2025-01-27,2025-01-27,US00,US01,20,2,USE1,C00034,P00014,4,EA,7.66,0.24,23.29,0.07,24.92,USD,Open
7000000088,275,2024-09-02,2024-09-02,US00,US01,10,2,USC1,C00007,P00009,5,EA,3.2,0.07,14.88,0.09,16.22,USD,Open
7000000088,276,2024-06-24,2024-06-25,US00,US01,20,2,USC1,C00010,P00005,8,EA,8.36,0.19,54.17,0.08,58.5,USD,Delivered
7000000089,277,2024-02-08,2024-02-09,US00,US01,10,1,USW1,C00079,P00009,10,EA,3.2,0.15,27.2,0.05,28.56,USD,Open
7000000089,278,2025-04-21,2025-04-21,US00,US01,20,1,USE1,C00044,P00011,15,EA,9.57,0.07,133.5,0.09,145.52,USD,Delivered
7000000089,279,2025-06-21,2025-06-25,US00,US01,10,1,USE1,C00066,P00001,2,EA,6.55,0.03,12.71,0.08,13.73,USD,Billed
7000000090,280,2025-02-11,2025-02-15,US00,US01,20,1,USC1,C00043,P00005,12,EA,8.36,0.13,87.28,0.08,94.26,USD,Delivered
7000000090,281,2025-06-08,2025-06-10,US00,US01,20,1,USW1,C00018,P00006,15,EA,4.57,0.12,60.32,0.07,64.54,USD,Delivered
7000000090,282,2025-05-20,2025-05-24,US00,US01,20,2,USC1,C00039,P00009,2,EA,3.2,0.04,6.14,0.09,6.69,USD,Delivered
7000000091,283,2024-02-05,2024-02-07,US00,US01,10,2,USW1,C00039,P00012,1,EA,11.35,0.08,10.44,0.08,11.28,USD,Delivered
7000000091,284,2024-01-20,2024-01-24,US00,US01,20,1,USC1,C00015,P00009,6,EA,3.2,0.09,17.47,0.08,18.87,USD,Open
7000000091,285,2024-11-16,2024-11-17,US00,US01,10,1,USC1,C00034,P00009,3,EA,3.2,0.05,9.12,0.09,9.94,USD,Open
7000000092,286,2025-05-26,2025-05-30,US00,US01,20,1,USC1,C00022,P00013,20,EA,10.86,0.11,193.31,0.09,210.71,USD,Billed
7000000092,287,2025-02-03,2025-02-06,US00,US01,10,1,USE1,C00005,P00015,5,EA,11.16,0.05,53.01,0.09,57.78,USD,Open
7000000092,288,2025-10-15,2025-10-16,US00,US01,10,2,USC1,C00041,P00012,2,EA,11.35,0.03,22.02,0.08,23.78,USD,Billed
7000000093,289,2025-04-15,2025-04-16,US00,US01,20,1,USC1,C00053,P00009,4,EA,3.2,0.07,11.9,0.09,12.97,USD,Billed
7000000093,290,2024-05-22,2024-05-25,US00,US01,20,2,USC1,C00067,P00009,2,EA,3.2,0.0,6.4,0.065,6.82,USD,Open
7000000093,291,2024-04-01,2024-04-05,US00,US01,20,2,USC1,C00041,P00007,20,EA,6.82,0.11,121.4,0.065,129.29,USD,Open
7000000094,292,2024-12-19,2024-12-22,US00,US01,20,1,USE1,C00034,P00010,10,EA,11.67,0.05,110.86,0.09,120.84,USD,Open
7000000094,293,2024-02-20,2024-02-22,US00,US01,10,2,USW1,C00072,P00007,3,EA,6.82,0.08,18.82,0.07,20.14,USD,Delivered
7000000094,294,2025-07-28,2025-07-31,US00,US01,20,2,USW1,C00027,P00007,5,EA,6.82,0.09,31.03,0.08,33.51,USD,Delivered
7000000095,295,2024-07-08,2024-07-10,US00,US01,10,2,USW1,C00036,P00009,3,EA,3.2,0.11,8.54,0.07,9.14,USD,Open
7000000095,296,2024-05-04,2024-05-05,US00,US01,10,2,USC1,C00019,P00012,1,EA,11.35,0.05,10.78,0.07,11.53,USD,Billed
7000000095,297,2024-05-29,2024-05-31,US00,US01,20,2,USE1,C00045,P00009,3,EA,3.2,0.07,8.93,0.08,9.64,USD,Billed
7000000096,298,2024-11-09,2024-11-11,US00,US01,20,1,USE1,C00069,P00009,2,EA,3.2,0.14,5.5,0.07,5.89,USD,Delivered
7000000096,299,2025-07-23,2025-07-26,US00,US01,10,1,USC1,C00076,P00001,3,EA,6.55,0.13,17.1,0.065,18.21,USD,Delivered
7000000096,300,2024-12-07,2024-12-09,US00,US01,10,1,USW1,C00029,P00001,8,EA,6.55,0.15,44.54,0.065,47.44,USD,Open
7000000097,301,2024-10-31,2024-11-03,US00,US01,10,1,USC1,C00061,P00004,20,EA,3.99,0.07,74.21,0.05,77.92,USD,Billed
7000000097,302,2024-02-23,2024-02-26,US00,US01,20,1,USW1,C00053,P00014,5,EA,7.66,0.07,35.62,0.08,38.47,USD,Open
7000000097,303,2025-03-19,2025-03-22,US00,US01,10,1,USC1,C00037,P00014,12,EA,7.66,0.17,76.29,0.05,80.1,USD,Delivered
7000000098,304,2025-09-04,2025-09-07,US00,US01,20,1,USE1,C00005,P00010,3,EA,11.67,0.07,32.56,0.065,34.68,USD,Open
7000000098,305,2024-09-20,2024-09-24,US00,US01,20,1,USE1,C00064,P00007,2,EA,6.82,0.07,12.69,0.065,13.51,USD,Open
7000000098,306,2024-02-22,2024-02-26,US00,US01,10,2,USW1,C00073,P00012,6,EA,11.35,0.1,61.29,0.09,66.81,USD,Open
7000000099,307,2025-07-25,2025-07-25,US00,US01,20,1,USC1,C00070,P00006,10,EA,4.57,0.06,42.96,0.09,46.83,USD,Open
7000000099,308,2025-09-11,2025-09-13,US00,US01,10,2,USE1,C00035,P00005,6,EA,8.36,0.09,45.65,0.065,48.62,USD,Delivered
7000000099,309,2024-01-05,2024-01-07,US00,US01,10,1,USC1,C00059,P00001,1,EA,6.55,0.14,5.63,0.07,6.02,USD,Open
7000000100,310,2024-04-12,2024-04-12,US00,US01,10,1,USC1,C00038,P00014,8,EA,7.66,0.04,58.83,0.09,64.12,USD,Delivered
7000000100,311,2024-07-14,2024-07-15,US00,US01,20,1,USW1,C00052,P00013,2,EA,10.86,0.12,19.11,0.08,20.64,USD,Delivered
7000000100,312,2024-12-15,2024-12-19,US00,US01,10,2,USW1,C00013,P00009,12,EA,3.2,0.1,34.56,0.065,36.81,USD,Billed
7000000101,313,2024-02-16,2024-02-20,US00,US01,20,1,USW1,C00001,P00010,1,EA,11.67,0.09,10.62,0.07,11.36,USD,Open
7000000101,314,2025-10-17,2025-10-20,US00,US01,10,2,USC1,C00043,P00006,6,EA,4.57,0.13,23.86,0.07,25.53,USD,Open
7000000101,315,2024-09-25,2024-09-26,US00,US01,10,2,USW1,C00031,P00007,15,EA,6.82,0.03,99.23,0.05,104.19,USD,Billed
7000000102,316,2025-01-04,2025-01-06,US00,US01,20,1,USC1,C00052,P00006,4,EA,4.57,0.09,16.63,0.09,18.13,USD,Open
7000000102,317,2025-09-27,2025-09-30,US00,US01,10,1,USE1,C00048,P00008,5,EA,7.1,0.07,33.02,0.09,35.99,USD,Open
7000000102,318,2024-04-15,2024-04-17,US00,US01,20,2,USC1,C00020,P00009,20,EA,3.2,0.07,59.52,0.08,64.28,USD,Delivered
7000000103,319,2025-10-20,2025-10-23,US00,US01,10,1,USC1,C00061,P00006,2,EA,4.57,0.05,8.68,0.09,9.46,USD,Delivered
7000000103,320,2025-10-18,2025-10-22,US00,US01,20,2,USE1,C00011,P00005,5,EA,8.36,0.07,38.87,0.09,42.37,USD,Delivered
7000000103,321,2024-04-29,2024-05-01,US00,US01,10,1,USE1,C00015,P00005,15,EA,8.36,0.07,116.62,0.05,122.45,USD,Open
7000000104,322,2025-08-26,2025-08-26,US00,US01,10,1,USC1,C00067,P00014,1,EA,7.66,0.12,6.74,0.08,7.28,USD,Delivered
7000000104,323,2024-02-27,2024-02-27,US00,US01,20,1,USW1,C00063,P00001,20,EA,6.55,0.06,123.14,0.05,129.3,USD,Billed
7000000104,324,2024-12-11,2024-12-14,US00,US01,20,1,USC1,C00066,P00003,20,EA,11.02,0.02,215.99,0.08,233.27,USD,Open
7000000105,325,2025-04-18,2025-04-19,US00,US01,20,2,USE1,C00040,P00003,4,EA,11.02,0.15,37.47,0.05,39.34,USD,Delivered
7000000105,326,2024-04-26,2024-04-28,US00,US01,10,1,USW1,C00028,P00008,8,EA,7.1,0.1,51.12,0.09,55.72,USD,Open
7000000105,327,2024-05-06,2024-05-08,US00,US01,10,1,USW1,C00009,P00012,15,EA,11.35,0.2,136.2,0.09,148.46,USD,Billed
7000000106,328,2025-01-27,2025-01-31,US00,US01,10,1,USC1,C00037,P00005,6,EA,8.36,0.12,44.14,0.08,47.67,USD,Delivered
7000000106,329,2025-10-02,2025-10-03,US00,US01,20,2,USW1,C00054,P00011,3,EA,9.57,0.08,26.41,0.07,28.26,USD,Open
7000000106,330,2024-02-27,2024-02-28,US00,US01,10,2,USE1,C00011,P00003,4,EA,11.02,0.05,41.88,0.09,45.65,USD,Billed
7000000107,331,2025-09-25,2025-09-28,US00,US01,10,1,USE1,C00069,P00013,10,EA,10.86,0.11,96.65,0.08,104.38,USD,Billed
7000000107,332,2025-05-27,2025-05-29,US00,US01,20,2,USE1,C00039,P00011,4,EA,9.57,0.13,33.3,0.08,35.96,USD,Billed
7000000107,333,2024-04-05,2024-04-07,US00,US01,10,2,USE1,C00059,P00002,1,EA,1.57,0.13,1.37,0.07,1.47,USD,Delivered
7000000108,334,2025-09-29,2025-10-01,US00,US01,20,1,USE1,C00015,P00003,2,EA,11.02,0.07,20.5,0.05,21.52,USD,Billed
7000000108,335,2024-04-27,2024-05-01,US00,US01,10,2,USC1,C00009,P00002,5,EA,1.57,0.02,7.69,0.05,8.07,USD,Delivered
7000000108,336,2025-07-13,2025-07-16,US00,US01,10,2,USW1,C00007,P00003,5,EA,11.02,0.09,50.14,0.065,53.4,USD,Billed
7000000109,337,2025-08-23,2025-08-26,US00,US01,10,1,USC1,C00070,P00009,3,EA,3.2,0.09,8.74,0.065,9.31,USD,Open
7000000109,338,2025-05-02,2025-05-05,US00,US01,20,2,USE1,C00030,P00011,1,EA,9.57,0.03,9.28,0.09,10.12,USD,Open
7000000109,339,2024-08-24,2024-08-24,US00,US01,10,2,USW1,C00019,P00003,12,EA,11.02,0.05,125.63,0.09,136.94,USD,Open
7000000110,340,2024-09-28,2024-09-28,US00,US01,10,2,USC1,C00008,P00011,1,EA,9.57,0.07,8.9,0.09,9.7,USD,Open
7000000110,341,2024-07-07,2024-07-10,US00,US01,20,2,USC1,C00007,P00009,4,EA,3.2,0.05,12.16,0.07,13.01,USD,Open
7000000110,342,2025-03-22,2025-03-24,US00,US01,20,2,USE1,C00053,P00010,12,EA,11.67,0.0,140.04,0.065,149.14,USD,Delivered
7000000111,343,2025-08-03,2025-08-05,US00,US01,10,2,USC1,C00061,P00012,6,EA,11.35,0.1,61.29,0.065,65.27,USD,Billed
7000000111,344,2024-09-03,2024-09-07,US00,US01,20,2,USC1,C00060,P00002,15,EA,1.57,0.11,20.96,0.05,22.01,USD,Delivered
7000000111,345,2024-03-16,2024-03-18,US00,US01,10,2,USE1,C00018,P00014,3,EA,7.66,0.1,20.68,0.08,22.33,USD,Open
7000000112,346,2024-06-02,2024-06-03,US00,US01,20,1,USC1,C00011,P00001,1,EA,6.55,0.0,6.55,0.08,7.07,USD,Delivered
7000000112,347,2025-10-17,2025-10-18,US00,US01,20,2,USC1,C00025,P00004,8,EA,3.99,0.08,29.37,0.05,30.84,USD,Delivered
7000000112,348,2025-03-10,2025-03-11,US00,US01,10,1,USC1,C00078,P00007,2,EA,6.82,0.08,12.55,0.05,13.18,USD,Delivered
7000000113,349,2024-03-26,2024-03-28,US00,US01,20,1,USW1,C00072,P00002,5,EA,1.57,0.02,7.69,0.065,8.19,USD,Open
7000000113,350,2024-10-11,2024-10-12,US00,US01,10,1,USC1,C00002,P00010,20,EA,11.67,0.06,219.4,0.065,233.66,USD,Open
7000000113,351,2024-08-07,2024-08-10,US00,US01,10,2,USE1,C00032,P00010,8,EA,11.67,0.11,83.09,0.09,90.57,USD,Delivered
7000000114,352,2024-03-09,2024-03-11,US00,US01,20,2,USC1,C00042,P00013,2,EA,10.86,0.08,19.98,0.07,21.38,USD,Delivered
7000000114,353,2024-02-16,2024-02-16,US00,US01,20,2,USC1,C00046,P00009,6,EA,3.2,0.07,17.86,0.07,19.11,USD,Open
7000000114,354,2024-04-03,2024-04-04,US00,US01,20,2,USE1,C00060,P00004,1,EA,3.99,0.13,3.47,0.05,3.64,USD,Open
7000000115,355,2025-03-28,2025-04-01,US00,US01,10,1,USC1,C00041,P00014,4,EA,7.66,0.13,26.66,0.08,28.79,USD,Billed
7000000115,356,2024-07-22,2024-07-23,US00,US01,20,2,USE1,C00003,P00007,10,EA,6.82,0.04,65.47,0.07,70.05,USD,Billed
7000000115,357,2024-08-05,2024-08-08,US00,US01,20,1,USW1,C00043,P00009,12,EA,3.2,0.11,34.18,0.065,36.4,USD,Delivered
7000000116,358,2025-04-18,2025-04-22,US00,US01,20,2,USW1,C00044,P00004,12,EA,3.99,0.07,44.53,0.07,47.65,USD,Billed
7000000116,359,2025-03-07,2025-03-09,US00,US01,10,2,USE1,C00046,P00004,2,EA,3.99,0.1,7.18,0.065,7.65,USD,Delivered
7000000116,360,2024-12-06,2024-12-07,US00,US01,10,1,USC1,C00008,P00010,15,EA,11.67,0.04,168.05,0.09,183.17,USD,Billed
7000000117,361,2025-07-04,2025-07-06,US00,US01,10,1,USE1,C00001,P00003,6,EA,11.02,0.12,58.19,0.08,62.85,USD,Delivered
7000000117,362,2025-09-03,2025-09-05,US00,US01,10,2,USW1,C00020,P00006,8,EA,4.57,0.09,33.27,0.05,34.93,USD,Billed
7000000117,363,2024-10-15,2024-10-19,US00,US01,20,2,USE1,C00080,P00014,3,EA,7.66,0.03,22.29,0.09,24.3,USD,Billed
7000000118,364,2024-09-10,2024-09-13,US00,US01,20,1,USE1,C00069,P00014,1,EA,7.66,0.06,7.2,0.09,7.85,USD,Delivered
7000000118,365,2024-12-22,2024-12-25,US00,US01,20,1,USC1,C00036,P00006,2,EA,4.57,0.07,8.5,0.09,9.26,USD,Delivered
7000000118,366,2024-01-23,2024-01-25,US00,US01,10,1,USC1,C00056,P00002,5,EA,1.57,0.11,6.99,0.065,7.44,USD,Billed
7000000119,367,2025-06-05,2025-06-09,US00,US01,20,2,USW1,C00031,P00010,2,EA,11.67,0.1,21.01,0.065,22.38,USD,Open
7000000119,368,2024-04-09,2024-04-12,US00,US01,20,2,USC1,C00011,P00010,15,EA,11.67,0.04,168.05,0.07,179.81,USD,Billed
7000000119,369,2024-06-28,2024-07-01,US00,US01,10,1,USE1,C00029,P00012,10,EA,11.35,0.06,106.69,0.07,114.16,USD,Open
7000000120,370,2024-08-10,2024-08-13,US00,US01,20,1,USC1,C00049,P00012,3,EA,11.35,0.08,31.33,0.08,33.84,USD,Billed
7000000120,371,2025-10-20,2025-10-24,US00,US01,20,2,USC1,C00022,P00008,10,EA,7.1,0.01,70.29,0.05,73.8,USD,Open
7000000120,372,2025-03-17,2025-03-18,US00,US01,10,1,USE1,C00073,P00007,8,EA,6.82,0.13,47.47,0.05,49.84,USD,Delivered
7000000121,373,2025-08-30,2025-08-31,US00,US01,20,1,USE1,C00073,P00015,1,EA,11.16,0.02,10.94,0.08,11.82,USD,Delivered
7000000121,374,2024-11-20,2024-11-20,US00,US01,10,1,USW1,C00036,P00001,6,EA,6.55,0.17,32.62,0.09,35.56,USD,Billed
7000000121,375,2025-05-30,2025-06-02,US00,US01,10,2,USE1,C00027,P00005,15,EA,8.36,0.01,124.15,0.09,135.32,USD,Open
7000000122,376,2024-01-16,2024-01-19,US00,US01,10,2,USC1,C00021,P00010,4,EA,11.67,0.07,43.41,0.09,47.32,USD,Delivered
7000000122,377,2024-12-01,2024-12-05,US00,US01,10,1,USC1,C00043,P00015,8,EA,11.16,0.05,84.82,0.08,91.61,USD,Delivered
7000000122,378,2024-09-14,2024-09-16,US00,US01,10,2,USE1,C00045,P00002,6,EA,1.57,0.1,8.48,0.05,8.9,USD,Billed
